SNID,redshift_hel,redshift_HD,expected_distance,measured_distance,discrepancy,PV
1263369,0.31343,0.31262,1342.3421444419998,1338.8731174280001,-3.469027013999721,-22
1263715,0.29279,0.29196,1253.9461968259998,1250.3915148239998,-3.554682001999936,-23
1266657,0.322,0.32118,1379.0453068,1375.533452292,-3.511854507999942,-22
1273127,0.19024,0.18929,814.7502458559999,810.681633926,-4.068611929999861,20
1275946,0.233,0.23205,997.8806102,993.8119982699999,-4.068611930000088,17
1276528,0.24709,0.2463,1058.224549246,1054.84117722,-3.383372025999961,-26
1277168,0.13,0.12922,556.757422,553.4168774679999,-3.340544532000081,-43
1277971,0.2,0.1995,856.54988,854.4085053,-2.1413747000000285,7
1279500,0.23568,0.23481,1009.3583785919999,1005.632386614,-3.725991977999911,-26
1280201,0.017603,0.01698,75.3892376882,72.72108481199999,-2.6681528762000113,-57
1280217,0.36,0.35909,1541.7897839999998,1537.8924820460002,-3.8973019539996585,-19
1280240,0.05999,0.05926,256.922136506,253.795729444,-3.126407062000027,105
1281668,0.30791,0.30691,1318.7013677539999,1314.418618354,-4.28274939999983,14
1281886,0.38493,0.38402,1648.558726542,1644.6614245879998,-3.8973019540001133,-18
1282736,0.37908,0.37805,1623.5046425519997,1619.09341067,-4.411231881999811,-16
1282757,0.2801,0.27917,1199.59810694,1195.6151499979999,-3.9829569420001008,-20
1283373,0.20797,0.20751,890.6833927179999,888.7133279939999,-1.9700647240000535,6
1283724,0.07,0.06956,299.792458,297.90804826399994,-1.884409736000066,20
1283878,0.3139,0.31296,1344.35503666,1340.329252224,-4.0257844360000945,-20
1283923,0.14715,0.14622,630.20657421,626.2236172679999,-3.9829569420001008,25
1283936,0.3696,0.36857,1582.9041782399997,1578.492946358,-4.411231881999811,12
1284587,0.1486,0.14813,636.41656084,634.403668622,-2.0128922179999336,11
1285160,0.75,0.7493,3212.0620499999995,3209.0641254199995,-2.997924580000017,3
1285317,0.56555,0.56437,2422.10892317,2417.055278878,-5.053644291999717,8
1286398,0.15142,0.15065,648.4939141479999,645.19619711,-3.2977170379999734,-36
1287626,0.305,0.30404,1306.2385669999999,1302.1271275759998,-4.111439424000082,-19
1289288,0.29093,0.28995,1245.980282942,1241.78318853,-4.1970944120000695,15
1289555,0.56289,0.56181,2410.7168097659996,2406.091440414,-4.62536935199978,-13
1289600,0.42019,0.4196,1799.568470386,1797.0416482399996,-2.5268221460003133,4
1289656,0.54,0.53942,2312.684676,2310.2006813479998,-2.483994652000092,3
1289664,0.26,0.25919,1113.514844,1110.0458169859999,-3.4690270140001758,-26
1290127,0.4533,0.45218,1941.3703030199997,1936.5736236919997,-4.796679327999982,10
1290568,0.45,0.44944,1927.23723,1924.8388903359998,-2.3983396640001047,4
1290779,0.39,0.38949,1670.272266,1668.088063806,-2.1842021939999086,4
1290816,0.21892,0.21845,937.5794986479999,935.56660643,-2.0128922179999336,7
1291080,0.445,0.44391,1905.823483,1901.1552861540001,-4.668196845999773,-14
1291090,0.29292,0.29193,1254.502954248,1250.263032342,-4.239921905999836,14
1291639,0.10195,0.10151,436.62630133,434.74189159400004,-1.8844097359999523,16
1291794,0.3956,0.3951,1694.2556626399999,1692.11428794,-2.141374699999915,5
1291957,0.37244,0.37138,1595.0671865359998,1590.5274721719998,-4.5397143640000195,12
1292145,0.493,0.49244,2111.3954541999997,2108.997114536,-2.39833966399965,5
1292195,0.83,0.82929,3554.6820019999996,3551.6412499259995,-3.040752074000011,2
1292315,0.1141,0.11347,488.66170653999995,485.963574418,-2.6981321219999472,-50
1292332,0.27358,0.27276,1171.674580852,1168.162726344,-3.511854507999942,-24
1292336,0.23446,0.23367,1004.133424324,1000.7500522979999,-3.3833720260000746,-28
1292560,0.22582,0.22493,967.1304695079999,963.3188225419999,-3.811646966000012,-26
1293319,0.2979,0.29695,1275.83104626,1271.76243433,-4.068611930000088,-19
1293758,0.14896,0.14803,637.958350624,633.9753936819999,-3.9829569420001008,25
1294014,0.36367,0.3628,1557.5074742979998,1553.78148232,-3.725991977999911,-19
1294137,0.4719,0.47094,2021.02944186,2016.9180024359998,-4.111439424000082,-17
1294743,0.31363,0.31267,1343.198694322,1339.087254898,-4.111439423999855,-20
1295027,0.42676,0.42568,1827.7061339439997,1823.080764592,-4.62536935199978,-14
1295256,0.443,0.44245,1897.2579841999998,1894.9024720300001,-2.355512169999656,4
1295305,0.613,0.61177,2625.3253821999997,2620.057600438,-5.267781761999686,-12
1295921,0.525,0.524,2248.443435,2244.1606856,-4.282749400000284,-14
1296273,0.398,0.39706,1704.5342612,1700.508476764,-4.025784435999867,-18
1296321,0.18531,0.18458,793.636291314,790.509884252,-3.1264070619999984,-35
1296657,0.14715,0.14638,630.20657421,626.908857172,-3.2977170379999734,-35
1297026,0.25956,0.25865,1111.630434264,1107.7331323099997,-3.8973019540003406,-23
1297465,0.27836,0.27782,1192.146122984,1189.833438308,-2.31268467599989,5
1297501,0.21541,0.2149,922.547048254,920.36284606,-2.1842021939999086,6
1298281,0.236,0.2352,1010.7288583999999,1007.30265888,-3.4261995199999546,-28
1298893,0.19712,0.19627,844.2155617279999,840.575224738,-3.6403369899999234,-28
1299643,0.37727,0.37676,1615.752866138,1613.5686639439998,-2.184202194000136,4
1299775,0.16051,0.16004,687.424106194,685.4112139759999,-2.012892218000161,11
1299785,0.38182,0.38129,1635.2393759079998,1632.969518726,-2.269857181999896,5
1300516,0.31151,0.31052,1334.119265594,1329.879343688,-4.239921905999836,-20
1300912,0.33834,0.33778,1449.0254319959997,1446.627092332,-2.39833966399965,4
1301933,0.33065,0.32968,1416.09108911,1411.936822192,-4.154266918000076,-19
1302058,0.1983,0.19782,849.26920602,847.2134863079999,-2.055719712000041,9
1302117,0.49349,0.49234,2113.494001406,2108.568839596,-4.925161809999736,9
1302141,0.61,0.60876,2612.4771339999998,2607.1665247439996,-5.310609256000134,7
1302187,0.21992,0.21941,941.862248048,939.6780458539998,-2.184202194000136,5
1302523,0.42505,0.42399,1820.3826324699999,1815.8429181059996,-4.539714364000247,-16
1302648,0.23259,0.23164,996.1246829459999,992.0560710159999,-4.068611929999975,18
1303004,0.296,0.29504,1267.6938223999998,1263.582382976,-4.111439423999855,-20
1303279,0.17315,0.1727,741.55805861,739.6308213799999,-1.9272372300000598,9
1303496,0.18021,0.17975,771.794269374,769.82420465,-1.9700647240000535,10
1303883,0.26,0.25904,1113.514844,1109.403404576,-4.111439424000082,17
1303952,0.56387,0.56269,2414.913904178,2409.8602598859998,-5.053644292000172,-11
1304127,0.73,0.72866,3126.4070619999998,3120.6681778039997,-5.738884196000072,-9
1304442,0.225,0.22449,963.618615,961.4344128059998,-2.184202194000136,6
1304678,0.21927,0.21881,939.0784609379999,937.108396214,-1.9700647239999398,7
1305504,0.49679,0.49566,2127.627074426,2122.787567604,-4.839506822000203,-13
1305626,0.3268,0.32582,1399.60250392,1395.405409508,-4.197094411999842,-20
1306029,0.43,0.42903,1841.582242,1837.4279750819999,-4.154266918000076,-16
1306073,0.32964,0.32868,1411.765512216,1407.654072792,-4.111439423999855,-20
1306141,0.33286,0.33237,1425.5559652839997,1423.457418078,-2.0985472059996937,6
1306299,0.4715,0.47096,2019.3163420999997,2017.0036574239996,-2.312684676000117,5
1306360,0.45534,0.45477,1950.107111796,1947.6659446380002,-2.441167157999871,3
1306390,0.41009,0.4092,1756.312701446,1752.50105448,-3.8116469659998984,-18
1306537,0.48,0.47946,2055.7197119999996,2053.4070273239995,-2.312684676000117,4
1306626,0.4214,0.42088,1804.7505971599999,1802.5235674719997,-2.2270296880001297,4
1306785,0.57667,0.57542,2469.7330964979997,2464.379659748,-5.353436749999673,-12
1306980,0.55,0.54881,2355.51217,2350.415698214,-5.096471786000166,8
1306991,0.42306,0.42195,1811.8599611639997,1807.10610933,-4.753851833999761,10
1307073,0.77594,0.77461,3323.1565694359997,3317.460512734,-5.696056701999623,7
1307277,0.41216,0.41123,1765.177992704,1761.1950357619999,-3.9829569420001008,-18
1307830,0.36,0.35947,1541.7897839999998,1539.519926818,-2.269857181999896,4
1308314,0.407,0.40646,1743.0790057999998,1740.766321124,-2.31268467599989,5
1308326,0.32717,0.32632,1401.1871211979999,1397.5467842079997,-3.6403369900001508,-22
1308568,0.64442,0.64311,2759.8893683479996,2754.2789666339995,-5.610401714000091,-11
1308582,0.36812,0.36713,1576.565709128,1572.325787222,-4.239921906000063,-18
1308751,0.3,0.29902,1284.8248199999998,1280.627725588,-4.197094411999842,15
1308884,0.077,0.07653,329.77170379999995,327.758811582,-2.0128922179999336,15
1308957,0.62,0.61875,2655.304628,2649.9511912499997,-5.353436750000128,-11
1309288,0.26838,0.26791,1149.404283972,1147.3913917539999,-2.012892218000161,7
1309492,0.33403,0.3335,1430.566782082,1428.2969249,-2.269857181999896,5
1309749,0.79,0.78928,3383.372026,3380.288446432,-3.0835795680000047,2
1310338,0.44,0.4389,1884.4097359999998,1879.69871166,-4.711024339999767,-14
1310395,0.29,0.28907,1241.997326,1238.0143690579998,-3.9829569420001008,-19
1312274,0.42551,0.42459,1822.3526971939998,1818.412567746,-3.9401294479998796,-17
1313594,0.2894,0.28844,1239.4276763599999,1235.3162369359998,-4.111439424000082,-21
1314897,0.33769,0.33671,1446.241644886,1442.0445504739998,-4.1970944120000695,-19
1315192,0.228,0.22726,976.4668631999999,973.2976286439998,-3.169234556000106,-29
1315259,0.22896,0.22818,980.5783026239999,977.2377580919999,-3.340544531999967,-28
1315296,0.41363,0.41266,1771.473634322,1767.319367404,-4.154266917999848,-18
1316385,0.14784,0.14737,633.1616712959999,631.148779078,-2.0128922179999336,9
1316431,0.199,0.19828,852.2671306,849.183551032,-3.0835795680000047,-33
1316437,0.473,0.47204,2025.7404661999997,2021.629026776,-4.111439423999627,-16
1316465,0.32961,0.32907,1411.637029734,1409.3243450579998,-2.312684676000117,5
1317164,0.15555,0.15473,666.18166917,662.669814662,-3.511854507999942,-37
1317277,0.2381,0.23721,1019.72263214,1015.910985174,-3.811646966000012,-24
1317286,0.283,0.28207,1212.0180801999998,1208.0351232579999,-3.9829569419998734,-20
1317454,0.57,0.56879,2441.1671579999997,2435.985031226,-5.182126773999698,8
1317612,0.1054,0.10446,451.40178675999994,447.37600232399996,-4.025784435999981,32
1317666,0.1421,0.14134,608.57868974,605.3238001959999,-3.2548895440000933,-38
1318142,0.32168,0.32068,1377.674826992,1373.392077592,-4.28274939999983,14
1318737,0.07451,0.074,319.10765779400003,316.92345559999995,-2.184202194000079,-69
1319366,0.23572,0.23494,1009.529688568,1006.189144036,-3.340544531999967,-28
1319821,0.30929,0.30878,1324.611561926,1322.427359732,-2.1842021939999086,6
1320166,0.45,0.44891,1927.23723,1922.569033154,-4.668196846000001,10
1322229,0.52736,0.5262,2258.550723584,2253.58273428,-4.967989304000184,-13
1322979,0.53,0.52937,2269.8571819999997,2267.159049878,-2.698132121999606,3
1324542,0.5421,0.54152,2321.67844974,2319.194455088,-2.483994652000092,4
1325358,0.78,0.77929,3340.544532,3337.5037799260003,-3.040752073999556,3
1327978,0.20786,0.20691,890.2122902839999,886.143678354,-4.068611929999861,20
1328066,0.45,0.44886,1927.23723,1922.354895684,-4.8823343159999695,9
1328105,0.44259,0.44149,1895.5020569459998,1890.7910326059998,-4.7110243399999945,10
1329166,0.7323,0.73161,3136.2573856199997,3133.3022885339997,-2.9550970860000234,3
1329196,0.77,0.76932,3297.717038,3294.8047684079997,-2.9122695920000297,3
1329312,0.34586,0.34487,1481.2317074839998,1476.991785578,-4.239921905999836,-18
1329615,0.40474,0.40368,1733.3999921559998,1728.8602777919998,-4.5397143640000195,-16
1330031,0.10643,0.10551,455.813018642,451.872889194,-3.9401294479999933,33
1330044,0.4226,0.42152,1809.8898964399998,1805.264527088,-4.62536935199978,11
1330426,0.26,0.25952,1113.514844,1111.4591242879999,-2.0557197120001547,7
1330642,0.63521,0.63399,2720.445246374,2715.220292106,-5.224954267999692,-11
1330903,0.56544,0.56437,2421.637820736,2417.055278878,-4.582541857999786,-14
1331123,0.22248,0.2215,952.826086512,948.6289920999999,-4.1970944120000695,17
1331993,0.721,0.71968,3087.8623173999995,3082.209088192,-5.65322920799963,-10
1332059,0.58,0.57891,2483.994652,2479.326455154,-4.668196845999773,-13
1332413,0.61,0.60878,2612.4771339999998,2607.252179732,-5.224954267999692,-11
1333246,0.43879,0.43783,1879.227609226,1875.1161698019996,-4.111439424000309,-17
1333438,0.4,0.39944,1713.09976,1710.7014203360002,-2.3983396639998773,5
1333483,0.27358,0.27306,1171.674580852,1169.447551164,-2.2270296879999023,6
1334084,0.13431,0.13366,575.216071914,572.4322848039999,-2.783787110000162,-45
1334087,0.26722,0.2664,1144.436294668,1140.92444016,-3.5118545080001695,-26
1334302,0.4557,0.45458,1951.6489015799998,1946.8522222519998,-4.796679327999982,10
1334423,0.35888,0.358,1536.9931046719998,1533.2242851999997,-3.768819472000132,-20
1334448,0.51812,0.51694,2218.978119128,2213.9244748359997,-5.053644292000172,-13
1334470,0.52,0.51883,2227.029688,2222.0188712020004,-5.010816797999723,-13
1334597,0.29,0.28905,1241.997326,1237.9287140699998,-4.068611930000088,-22
1334620,0.1972,0.19635,844.5581816799998,840.9178446899999,-3.6403369899999234,-28
1334623,0.33389,0.33289,1429.967197166,1425.684447766,-4.282749400000057,-18
1334644,0.2891,0.28814,1238.14285154,1234.031412116,-4.111439424000082,-21
1334645,0.248,0.24711,1062.1218511999998,1058.310204234,-3.8116469659998984,-23
1334707,0.6503,0.64962,2785.0719348199996,2782.159665228,-2.912269591999575,3
1334858,0.628,0.62736,2689.5666232,2686.8256635840003,-2.7409596159996,3
1334879,0.64,0.63934,2740.9596159999996,2738.133001396,-2.8266146039995874,3
1335472,0.50705,0.50593,2171.56808327,2166.771403942,-4.796679328000209,9
1335564,0.6075,0.60626,2601.7702605,2596.459651244,-5.310609256000134,-11
1335694,0.26,0.25923,1113.514844,1110.217126962,-3.2977170379999734,-26
1335717,0.30528,0.30476,1307.437736832,1305.2107071439998,-2.2270296880001297,5
1335718,0.7,0.69932,2997.9245799999994,2995.012310408,-2.912269591999575,3
1335868,0.62,0.61941,2655.304628,2652.7778058540002,-2.526822145999631,2
1336002,0.396,0.39492,1695.9687624,1691.3433930479998,-4.625369352000234,11
1336008,0.43867,0.4376,1878.713679298,1874.1311374399997,-4.582541858000241,10
1336009,0.3427,0.34169,1467.69821938,1463.372642486,-4.325576894000051,14
1336272,0.74624,0.74491,3195.9589122559996,3190.2628555539995,-5.696056702000078,6
1336453,0.18579,0.18506,795.692011026,792.5656039639999,-3.126407062000112,-34
1336480,0.25695,0.25616,1100.45245833,1097.069086304,-3.383372025999961,-26
1336662,0.182,0.18153,779.4603907999999,777.4474985819999,-2.0128922180000473,9
1336687,0.2348,0.23391,1005.58955912,1001.7779121540001,-3.8116469659998984,-24
1336975,0.111,0.11056,475.38518339999996,473.500773664,-1.8844097359999523,11
1337117,0.555,0.55384,2376.925917,2371.957927696,-4.967989304000184,9
1337221,0.67,0.66872,2869.442098,2863.960178768,-5.481919232000109,7
1337228,0.57858,0.57737,2477.913147852,2472.731021078,-5.182126773999698,8
1337272,0.504,0.50282,2158.5056976,2153.452053308,-5.053644292000172,-13
1337325,0.64,0.63873,2740.9596159999996,2735.520524262,-5.439091737999661,-11
1337649,0.26238,0.26162,1123.707787572,1120.452898028,-3.2548895439999797,-26
1337655,0.85,0.84857,3640.33699,3634.2126583579998,-6.124331642000016,-9
1337687,0.32917,0.32868,1409.752619998,1407.654072792,-2.098547205999921,4
1337703,0.53281,0.53225,2281.891707814,2279.4933681499997,-2.3983396640001047,3
1337838,0.313,0.31203,1340.5005621999999,1336.3462952819998,-4.154266918000076,-19
1338128,0.3128,0.31179,1339.64401232,1335.318435426,-4.325576894000051,14
1338170,0.3878,0.38672,1660.8502173199997,1656.224847968,-4.62536935199978,11
1338233,0.60279,0.60155,2581.598510826,2576.28790157,-5.310609256000134,-11
1338266,0.6498,0.64852,2782.93056012,2777.4486408879998,-5.481919232000109,-11
1338278,0.5656,0.56437,2422.3230606399998,2417.055278878,-5.267781761999686,-12
1338387,0.585,0.5839,2505.4083989999995,2500.69737466,-4.711024339999312,-14
1338430,0.5183,0.51726,2219.74901402,2215.294954644,-4.454059375999805,-14
1338471,0.53228,0.53124,2279.6218506319997,2275.167791256,-4.454059375999805,-14
1338649,0.61443,0.61335,2631.449713842,2626.8243444899995,-4.625369352000689,-13
1338675,0.33153,0.33056,1419.859908582,1415.705641664,-4.154266917999848,-19
1338843,0.13,0.12955,556.757422,554.83018477,-1.9272372300000598,9
1339002,0.304,0.30304,1301.9558175999998,1297.8443781759997,-4.111439424000082,-19
1339149,0.46998,0.46887,2012.806563012,2008.0527111779998,-4.753851834000216,-14
1339392,0.18191,0.18145,779.0749433539999,777.1048786299999,-1.9700647239999398,9
1339450,0.55105,0.55046,2360.00905687,2357.4822347239997,-2.5268221460005407,4
1340454,0.42047,0.41995,1800.767640218,1798.5406105299999,-2.2270296880001297,4
1341370,0.41,0.40895,1755.9272539999997,1751.4303671299997,-4.496886870000026,12
1341894,0.31401,0.31303,1344.826139094,1340.6290446819996,-4.197094412000297,-20
1342255,0.21976,0.21899,941.177008144,937.8792911059999,-3.297717038000087,-31
1343208,0.49558,0.49499,2122.444947652,2119.918125506,-2.526822146000086,4
1343337,0.33947,0.33897,1453.864938818,1451.723564118,-2.141374699999915,6
1343401,0.38397,0.38291,1644.4472871179998,1639.9075727539998,-4.5397143640000195,-16
1343533,0.36947,0.36839,1582.347420818,1577.7220514659998,-4.625369352000234,11
1343759,0.50677,0.50615,2170.368913438,2167.71360881,-2.655304628000067,3
1343871,0.639,0.63794,2736.6768666,2732.1371522359996,-4.539714364000247,-12
1344274,0.16,0.15929,685.2399039999999,682.1991519259999,-3.040752074000011,-39
1344692,0.38047,0.37943,1629.4576642179998,1625.0036048419997,-4.454059376000032,-16
1345553,0.31902,0.31804,1366.282713588,1362.085619176,-4.1970944120000695,-20
1345582,0.46,0.45885,1970.0647239999998,1965.1395621899999,-4.925161809999963,-15
1345594,0.4236,0.42249,1814.1726458399999,1809.4187940059999,-4.753851833999988,-15
1345798,0.349,0.34802,1494.6795405999999,1490.4824461879998,-4.1970944120000695,-18
1345899,0.06706,0.0666,287.201174764,285.23111004,-1.9700647239999967,15
1346137,0.36379,0.36325,1558.021404226,1555.70871955,-2.31268467599989,4
1346387,0.345,0.34446,1477.5485429999999,1475.2358583239998,-2.312684676000117,5
1346956,0.334,0.3335,1430.4382996,1428.2969249,-2.141374699999915,6
1346966,0.33558,0.3351,1437.2050436519999,1435.14932394,-2.0557197119999273,6
1347120,0.18,0.17952,770.8948919999999,768.839172288,-2.0557197119999273,9
